article,author,url,DOI,year
MBSEM image acquisition and image processing in LabView FPGA,"Shammi Rahangdale;
Paul Keijzer;
P. Kruit",https://ieeexplore.ieee.org/document/7502728/,10.1109/IWSSIP.2016.7502728,2016
Wavelength-adaptive image formation model and geometric classification for defogging unmanned aerial vehicle images,"Inhye Yoon;
Monson H. Hayes;
Joonki Paik",https://ieeexplore.ieee.org/document/6638096/,10.1109/ICASSP.2013.6638096,2013
Image Registration Based on Rectangle Pattern,"Xingong Zhang;
Runping Xi;
Huiping Li;
Xiuwei Zhang;
Tao Yang",https://ieeexplore.ieee.org/document/5437862/,10.1109/ICIG.2009.118,2009
Progress in Multimodality Imaging: Truly Simultaneous Ultrasound and Magnetic Resonance Imaging,"Laura Curiel;
Rajiv Chopra;
Kullervo Hynynen",https://ieeexplore.ieee.org/document/4359945/,10.1109/TMI.2007.903572,2007
"MimickNet, Mimicking Clinical Image Post- Processing Under Black-Box Constraints","Ouwen Huang;
Will Long;
Nick Bottenus;
Marcelo Lerendegui;
Gregg E. Trahey;
Sina Farsiu;
Mark L. Palmeri",https://ieeexplore.ieee.org/document/8977476/,10.1109/TMI.2020.2970867,2020
A Simple Measure for Acuity in Medical Images,Frithjof Kruggel,https://ieeexplore.ieee.org/document/8400568/,10.1109/TIP.2018.2851673,2018
Representing images using points on image surfaces,"Sheng-Jyh Wang;
Lun-Chia Kuo;
Hsin-Haw Jong;
Zong-Han Wu",https://ieeexplore.ieee.org/document/1468190/,10.1109/TIP.2005.851693,2005
Fully Automated Motion Correction in First-Pass Myocardial Perfusion MR Image Sequences,"Julien Milles;
Rob J. van der Geest;
Michael Jerosch-Herold;
Johan H. C. Reiber;
Boudewijn P. F. Lelieveldt",https://ieeexplore.ieee.org/document/4580128/,10.1109/TMI.2008.928918,2008
Real-time single track location ultrasound elasticity imaging using graphic processing units,"Jonathan H Langdon;
Stephen A McAleavey",https://ieeexplore.ieee.org/document/6999483/,10.1109/WNYIPW.2014.6999483,2014
"Image processing LSI ""ISP-IV"" based on local parallel architecture and its applications","S. Muramatsu;
Y. Kobayashi;
M. Araoka;
S. Naoi;
T. Kaneta;
K. Hirose;
S. Onizawa",https://ieeexplore.ieee.org/document/999083/,10.1109/ICIP.1998.999083,1998
Oriented Wavelet Transform for Image Compression and Denoising,"V. Chappelier;
C. Guillemot",https://ieeexplore.ieee.org/document/1703581/,10.1109/TIP.2006.877526,2006
Biased Image Correction Based on Empirical Mode Decomposition,"A. Ogier;
T. Dorval;
A. Genovesio",https://ieeexplore.ieee.org/document/4379009/,10.1109/ICIP.2007.4379009,2007
3-D Reconstruction in Canonical Co-Ordinate Space From Arbitrarily Oriented 2-D Images,"Benjamin Hou;
Bishesh Khanal;
Amir Alansary;
Steven McDonagh;
Alice Davidson;
Mary Rutherford;
Jo V. Hajnal;
Daniel Rueckert;
Ben Glocker;
Bernhard Kainz",https://ieeexplore.ieee.org/document/8295121/,10.1109/TMI.2018.2798801,2018
Real-time processing and compression of DNA microarray images,"S. Samavi;
S. Shirani;
N. Karimi",https://ieeexplore.ieee.org/document/1593677/,10.1109/TIP.2005.860618,2006
A multiresolution image segmentation technique based on pyramidal segmentation and fuzzy clustering,"M.R. Rezaee;
P.M.J. van der Zwet;
B.P.E. Lelieveldt;
R.J. van der Geest;
J.H.C. Reiber",https://ieeexplore.ieee.org/document/847836/,10.1109/83.847836,2000
Unified Blind Method for Multi-Image Super-Resolution and Single/Multi-Image Blur Deconvolution,"Esmaeil Faramarzi;
Dinesh Rajan;
Marc P. Christensen",https://ieeexplore.ieee.org/document/6408136/,10.1109/TIP.2013.2237915,2013
IEE Colloquium on 'Role of Image Processing in Defence and Military Electronics' (Digest No.061),"IEE Colloquium on Role of Image Processing in Defence and Military Electronics
Year: 1990 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/190040/,,1990
IEE Colloquium on 'Genetic Algorithms in Image Processing and Vision' (Digest No.1994/193),"IEE Colloquium on Genetic Algorithms in Image Processing and Vision
Year: 1994 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/383634/,,1994
Efficient multi-scale retinex algorithm using multi-rate image processing,"Takeshi Okuno;
Takao Nishitani",https://ieeexplore.ieee.org/document/5414428/,10.1109/ICIP.2009.5414428,2009
Image segmentation using GMRF models: parameters estimation and applications,"A. El-Baz;
A.A. Farag",https://ieeexplore.ieee.org/document/1246645/,10.1109/ICIP.2003.1246645,2003
Adaptively regularized constrained total least-squares image restoration,"Wufan Chen;
Ming Chen;
Jie Zhou",https://ieeexplore.ieee.org/document/841936/,10.1109/83.841936,2000
Dual-view medical image visualization based on spatial-temporal psychovisual modulation,"Zhongpai Gao;
Guangtao Zhai;
Chunjia Hu;
Xiongkuo Min",https://ieeexplore.ieee.org/document/7025436/,10.1109/ICIP.2014.7025436,2014
Massive High-dimensional Image Processing System Based on Big Data Technology,Wang Chunmei,https://ieeexplore.ieee.org/document/9696464/,10.1109/ICESIT53460.2021.9696464,2021
New variants of a method of MRI scale standardization,"L.G. Nyul;
J.K. Udupa;
Xuan Zhang",https://ieeexplore.ieee.org/document/836373/,10.1109/42.836373,2000
An object-oriented system architecture for general image processing systems,"Bin Zhang;
Xinggang Lin;
Qingmin Liao",https://ieeexplore.ieee.org/document/638589/,10.1109/ICIP.1997.638589,1997
Deep Learning-Based Detection and Correction of Cardiac MR Motion Artefacts During Reconstruction for High-Quality Segmentation,"Ilkay Oksuz;
James R. Clough;
Bram Ruijsink;
Esther Puyol Anton;
Aurelien Bustin;
Gastao Cruz;
Claudia Prieto;
Andrew P. King;
Julia A. Schnabel",https://ieeexplore.ieee.org/document/9139486/,10.1109/TMI.2020.3008930,2020
Three-Dimensional Assessment of Skin Wounds Using a Standard Digital Camera,"Sylvie Treuillet;
Benjamin Albouy;
Yves Lucas",https://ieeexplore.ieee.org/document/4749314/,10.1109/TMI.2008.2012025,2009
An objective comparison of 3-D image interpolation methods,"G.J. Grevera;
J.K. Udupa",https://ieeexplore.ieee.org/document/730408/,10.1109/42.730408,1998
A Novel Interactive Image Processing Approach for DICOM Medical Image Data,"Zhanli Hu;
Hairong Zheng;
Jianbao Gui",https://ieeexplore.ieee.org/document/5304840/,10.1109/BMEI.2009.5304840,2009
Processing JPEG-compressed images and documents,R.L. de Queiroz,https://ieeexplore.ieee.org/document/730378/,10.1109/83.730378,1998
Time-Domain Optimized Near-Field Estimator for Ultrasound Imaging: Initial Development and Results,"Francesco Viola;
Michael A. Ellis;
William F. Walker",https://ieeexplore.ieee.org/document/4359041/,10.1109/TMI.2007.903579,2008
Speeding up the MATLAB™ Hyperspectral Image Analysis Toolbox using GPUs and the Jacket Toolbox,"Samuel Rosario-Torres;
Miguel Velez-Reyes",https://ieeexplore.ieee.org/document/5289089/,10.1109/WHISPERS.2009.5289089,2009
Adapted processing of catadioptric images using polarization imaging,"Samia Ainouz-Zemouche;
Olivier Morel;
Saleh Mosaddegh;
David Fofi",https://ieeexplore.ieee.org/document/5414488/,10.1109/ICIP.2009.5414488,2009
Automatic construction of image transformation processes using genetic algorithm,"T. Nagao;
S. Masunaga",https://ieeexplore.ieee.org/document/560795/,10.1109/ICIP.1996.560795,1996
AOTF based molecular hyperspectral imaging system and its image pre-processing method,"Yunfeng Gao;
Mei Zhou;
Qingli Li;
Hongying Liu;
Yang Zhang",https://ieeexplore.ieee.org/document/7401465/,10.1109/BMEI.2015.7401465,2015
Omnidirectional image processing using geodesic metric,"C. Demonceaux;
P. Vasseur",https://ieeexplore.ieee.org/document/5414485/,10.1109/ICIP.2009.5414485,2009
Signal processing in medical imaging and image-guided intervention,Milan Sonka,https://ieeexplore.ieee.org/document/5947668/,10.1109/ICASSP.2011.5947668,2011
Weakly Supervised Estimation of Shadow Confidence Maps in Fetal Ultrasound Imaging,"Qingjie Meng;
Matthew Sinclair;
Veronika Zimmer;
Benjamin Hou;
Martin Rajchl;
Nicolas Toussaint;
Ozan Oktay;
Jo Schlemper;
Alberto Gomez;
James Housden;
Jacqueline Matthew;
Daniel Rueckert;
Julia A. Schnabel;
Bernhard Kainz",https://ieeexplore.ieee.org/document/8698843/,10.1109/TMI.2019.2913311,2019
Super-resolution reconstruction of hyperspectral images,"T. Akgun;
Y. Altunbasak;
R.M. Mersereau",https://ieeexplore.ieee.org/document/1518950/,10.1109/TIP.2005.854479,2005
Analysis of 3-D myocardial motion in tagged MR images using nonrigid image registration,"R. Chandrashekara;
R.H. Mohiaddin;
D. Rueckert",https://ieeexplore.ieee.org/document/1339431/,10.1109/TMI.2004.834607,2004
The effect of matching watermark and compression transforms in compressed color images,"R.B. Wolfgang;
C.I. Podilchuk;
E.J. Delp",https://ieeexplore.ieee.org/document/723519/,10.1109/ICIP.1998.723519,1998
Image Processing in Polarimetric SAR Images Using a Hybrid Entropy Decomposition and Maximum Likelihood (EDML),"Chue Poh Tan;
Ka Sing Lim;
Hong Tat Ewe",https://ieeexplore.ieee.org/document/4383730/,10.1109/ISPA.2007.4383730,2007
Comparative Study of Semi-Implicit Schemes for Nonlinear Diffusion in Hyperspectral Imagery,"Julio M. Duarte-Carvajalino;
Paul E. Castillo;
Miguel Velez-Reyes",https://ieeexplore.ieee.org/document/4154789/,10.1109/TIP.2007.894266,2007
Image Segmentation Using Information Bottleneck Method,"Anton Bardera;
Jaume Rigau;
Imma Boada;
Miquel Feixas;
Mateu Sbert",https://ieeexplore.ieee.org/document/4914747/,10.1109/TIP.2009.2017823,2009
MEG-based imaging of focal neuronal current sources,"J.W. Phillips;
R.M. Leahy;
J.C. Mosher",https://ieeexplore.ieee.org/document/585768/,10.1109/42.585768,1997
Virtual resolution enhancement of scale invariant textured images using stochastic processes,"E. Koenig;
P. Chainais",https://ieeexplore.ieee.org/document/5414442/,10.1109/ICIP.2009.5414442,2009
Integrating visual saliency and consistency for re-ranking image search results,"Jun Huang;
Xiaokang Yang;
Rui Zhang;
Fuxiang Lu;
Xiangzhong Fang",https://ieeexplore.ieee.org/document/5649024/,10.1109/ICIP.2010.5649024,2010
Segmenting skin lesions with partial-differential-equations-based image processing algorithms,"Do Hyun Chung;
G. Sapiro",https://ieeexplore.ieee.org/document/875204/,10.1109/42.875204,2000
Portable tools for image processing instruction,R.H. Bamberger,https://ieeexplore.ieee.org/document/413369/,10.1109/ICIP.1994.413369,1994
Keynote speaker I: From pixels to medical imaging,Ahmad Fadzil M Hani,https://ieeexplore.ieee.org/document/6707963/,10.1109/ICSIPA.2013.6707963,2013
Intensity mappings within the context of near-sensor image processing,"A. Astrom;
R. Forchheimer;
P.-E. Danielsson",https://ieeexplore.ieee.org/document/730387/,10.1109/83.730387,1998
Biomedical Image Communication Platform,"Masahiko Morita;
Takehiro Tawara;
Masaomi Nishimura;
Shin Yoshizawa;
Bukai Chou;
Ippei Kuroki;
Takashi Ijiri;
Yuki Tsujimura;
Ryuutaro Himeno;
Hideo Yokota",https://ieeexplore.ieee.org/document/6726911/,10.1109/CANDAR.2013.49,2013
Topological analysis of trabecular bone MR images,"B.R. Gomberg;
P.K. Saha;
Hee Kwon Song;
S.N. Hwang;
F.W. Wehrli",https://ieeexplore.ieee.org/document/845175/,10.1109/42.845175,2000
Reversing Demosaicking and Compression in Color Filter Array Image Processing: Performance Analysis and Modeling,"N.-X. Lian;
L. Chang;
V. Zagorodnov;
Y.-P. Tan",https://ieeexplore.ieee.org/document/1709974/,10.1109/TIP.2006.882024,2006
An improved edge-model based representation and its application in image post-processing,"Chi-keung Fong;
Wai-kuen Cham",https://ieeexplore.ieee.org/document/1199158/,10.1109/ICASSP.2003.1199158,2003
Registration of Sheep Brain MR Images for Cell Tracking Using Ferrite-Composite Micro-Beads as Markers,"H. C. Kim;
B. H. Han;
C. H. Lee;
S. Y. Lee",https://ieeexplore.ieee.org/document/4353816/,10.1109/IEMBS.2007.4353816,2007
Multi-Scale Patch-Based Image Restoration,"Vardan Papyan;
Michael Elad",https://ieeexplore.ieee.org/document/7327182/,10.1109/TIP.2015.2499698,2016
IEE Colloquium on 'Image Processing for Transport Applications' (Digest No. 1993/236),"IEE Colloquium on Image Processing for Transport Applications
Year: 1993 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/280231/,,1993
Assessment of Texture Stationarity Using the Asymptotic Behavior of the Empirical Mean and Variance,"RÉmy Blanc;
Jean-Pierre Da Costa;
Youssef Stitou;
Pierre Baylou;
Christian Germain",https://ieeexplore.ieee.org/document/4598832/,10.1109/TIP.2008.2001403,2008
LRTV: MR Image Super-Resolution With Low-Rank and Total Variation Regularizations,"Feng Shi;
Jian Cheng;
Li Wang;
Pew-Thian Yap;
Dinggang Shen",https://ieeexplore.ieee.org/document/7113897/,10.1109/TMI.2015.2437894,2015
Enhanced resolution in SAR/ISAR imaging using iterative sidelobe apodization,"Xiaojian Xu;
R.M. Narayanan",https://ieeexplore.ieee.org/document/1407981/,10.1109/TIP.2004.841198,2005
Three-dimensional surface reconstruction using optical flow for medical imaging,"N. Weng;
Y.-H. Yang;
R. Pierson",https://ieeexplore.ieee.org/document/640754/,10.1109/42.640754,1997
A Supervised Framework for the Registration and Segmentation of White Matter Fiber Tracts,"Arnaldo Mayer;
Gali Zimmerman-Moreno;
Ran Shadmi;
Amit Batikoff;
Hayit Greenspan",https://ieeexplore.ieee.org/document/5549914/,10.1109/TMI.2010.2067222,2011
Accurate estimation of the fisher information matrix for the PET image reconstruction problem,"Quanzheng Li;
E. Asma;
Jinyi Qi;
J.R. Bading;
R.M. Leahy",https://ieeexplore.ieee.org/document/1327684/,10.1109/TMI.2004.833202,2004
High Dynamic Range Image Display With Halo and Clipping Prevention,"Gabriele Guarnieri;
Stefano Marsi;
Giovanni Ramponi",https://ieeexplore.ieee.org/document/5635332/,10.1109/TIP.2010.2092436,2011
Computational Framework for Simulating Fluorescence Microscope Images With Cell Populations,"Antti Lehmussola;
Pekka Ruusuvuori;
Jyrki Selinummi;
Heikki Huttunen;
Olli Yli-Harja",https://ieeexplore.ieee.org/document/4265752/,10.1109/TMI.2007.896925,2007
Inpainting Thick Image Regions using Isophote Propagation,"Zhaozhong Wang;
Fugen Zhou;
Feihu Qi",https://ieeexplore.ieee.org/document/4106623/,10.1109/ICIP.2006.312428,2006
Image processing and analysis at ipag,"J.S. Duncan;
L.H. Staib",https://ieeexplore.ieee.org/document/1247781/,10.1109/TMI.2003.819935,2003
ISSPA 2003. Seventh International Symposium on Signal Processing and its Applications. Proceedings (Cat. No.03EX714),"Seventh International Symposium on Signal Processing and Its Applications, 2003. Proceedings.
Year: 2003 | Volume: 1 | Conference Paper | Publisher: IEEE",https://ieeexplore.ieee.org/document/1224625/,10.1109/ISSPA.2003.1224625,2003
A viewpoint determination system for stenosis diagnosis and quantification in coronary angiographic image acquisition,"Y. Sato;
T. Araki;
M. Hanayama;
H. Naito;
S. Tamura",https://ieeexplore.ieee.org/document/668703/,10.1109/42.668703,1998
Techniques for Fusion of Multimodal Images: Application to Breast Imaging,"Karl G. Baum;
Maria Helguera;
Joseph P. Hornak;
John P. Kerekes;
Ethan D. Montag;
Mehmet Z. Unlu;
David H. Feiglin;
Andrzej Krol",https://ieeexplore.ieee.org/document/4107081/,10.1109/ICIP.2006.312806,2006
Design of a Vehicle Driver Drowsiness Detection System Through Image Processing using Matlab,"Melissa Yauri-Machaca;
Brian Meneses-Claudio;
Natalia Vargas-Cuentas;
Avid Roman-Gonzalez",https://ieeexplore.ieee.org/document/8596513/,10.1109/CONCAPAN.2018.8596513,2018
Automatic optic disc and optic cup detection in retinal images acquired by mobile phone,"Renátó Besenczi;
Kristóf Szitha;
Balázs Harangi;
Adrienne Csutak;
András Hajdu",https://ieeexplore.ieee.org/document/7306057/,10.1109/ISPA.2015.7306057,2015
Joint MR-PET Reconstruction Using a Multi-Channel Image Regularizer,"Florian Knoll;
Martin Holler;
Thomas Koesters;
Ricardo Otazo;
Kristian Bredies;
Daniel K Sodickson",https://ieeexplore.ieee.org/document/7466848/,10.1109/TMI.2016.2564989,2017
Validation of nonrigid image registration using finite-element methods: application to breast MR images,"J.A. Schnabel;
C. Tanner;
A.D. Castellano-Smith;
A. Degenhard;
M.O. Leach;
D.R. Hose;
D.L.G. Hill;
D.J. Hawkes",https://ieeexplore.ieee.org/document/1194634/,10.1109/TMI.2002.808367,2003
Octahedral Transforms for 3-D Image Processing,"Reiner Lenz;
Pedro Latorre Carmona",https://ieeexplore.ieee.org/document/5200464/,10.1109/TIP.2009.2029953,2009
Interactive Hierarchical-Flow Segmentation of Scar Tissue From Late-Enhancement Cardiac MR Images,"Martin Rajchl;
Jing Yuan;
James A. White;
Eranga Ukwatta;
John Stirrat;
Cyrus M. S. Nambakhsh;
Feng P. Li;
Terry M. Peters",https://ieeexplore.ieee.org/document/6605543/,10.1109/TMI.2013.2282932,2014
Fast Automatic Step Size Estimation for Gradient Descent Optimization of Image Registration,"Yuchuan Qiao;
Baldur van Lew;
Boudewijn P. F. Lelieveldt;
Marius Staring",https://ieeexplore.ieee.org/document/7239593/,10.1109/TMI.2015.2476354,2016
Computational Acceleration for MR Image Reconstruction in Partially Parallel Imaging,"Xiaojing Ye;
Yunmei Chen;
Feng Huang",https://ieeexplore.ieee.org/document/5565482/,10.1109/TMI.2010.2073717,2011
Fluid Registration of Diffusion Tensor Images Using Information Theory,"Ming-Chang Chiang;
Alex D. Leow;
Andrea D. Klunder;
Rebecca A. Dutton;
Marina Barysheva;
Stephen E. Rose;
Katie L. McMahon;
Greig I. de Zubicaray;
Arthur W. Toga;
Paul M. Thompson",https://ieeexplore.ieee.org/document/4359066/,10.1109/TMI.2007.907326,2008
Learned Low-Rank Priors in Dynamic MR Imaging,"Ziwen Ke;
Wenqi Huang;
Zhuo-Xu Cui;
Jing Cheng;
Sen Jia;
Haifeng Wang;
Xin Liu;
Hairong Zheng;
Leslie Ying;
Yanjie Zhu;
Dong Liang",https://ieeexplore.ieee.org/document/9481108/,10.1109/TMI.2021.3096218,2021
Low-Dose CT Image Denoising Using a Generative Adversarial Network With Wasserstein Distance and Perceptual Loss,"Qingsong Yang;
Pingkun Yan;
Yanbo Zhang;
Hengyong Yu;
Yongyi Shi;
Xuanqin Mou;
Mannudeep K. Kalra;
Yi Zhang;
Ling Sun;
Ge Wang",https://ieeexplore.ieee.org/document/8340157/,10.1109/TMI.2018.2827462,2018
Cross-Modality Image Adaptation Based on Volumetric Intensity Gaussian Process Models (VIGPM),"Nicolas H. Nbonsou Tegang;
Bhushan Borotikar;
Jean-Rassaire Fouefack;
Valérie Burdin;
Tinashe E. M. Mutsvangwa",https://ieeexplore.ieee.org/document/9871882/,10.1109/EMBC48229.2022.9871882,2022
Analytical study of parallel and distributed image processing,"Harshad B. Prajapati;
Sanjay K. Vij",https://ieeexplore.ieee.org/document/6108870/,10.1109/ICIIP.2011.6108870,2011
Efficient blind image restoration using discrete periodic Radon transform,"D.P.K. Lun;
T.C.L. Chan;
Tai-Chiu Hsung;
D.D. Feng;
Yuk-Hee Chan",https://ieeexplore.ieee.org/document/1278334/,10.1109/TIP.2004.823820,2004
Texture analysis of terrain images using a Markov random field model,"M.C. Musgrave;
A.P. Quinn",https://ieeexplore.ieee.org/document/465633/,10.1049/cp:19950766,1995
Implementation of Terahertz Video SAR Imaging Based on Multi-Core DSP,"Tao Wang;
Daiyin Zhu;
Xingwei Meng",https://ieeexplore.ieee.org/document/9886875/,10.1109/ICSIP55141.2022.9886875,2022
Analysis of Resolution and Noise Properties of Nonquadratically Regularized Image Reconstruction Methods for PET,"Sangtae Ahn;
Richard M. Leahy",https://ieeexplore.ieee.org/document/4378209/,10.1109/TMI.2007.911549,2008
Subaperture Processing-Based Adaptive Beamforming for Photoacoustic Imaging,"Rashid Al Mukaddim;
Rifat Ahmed;
Tomy Varghese",https://ieeexplore.ieee.org/document/9358181/,10.1109/TUFFC.2021.3060371,2021
IEE Colloquium on 'Image Processing for Disabled People' (Digest No.164),"IEE Colloquium on Image Processing for Disabled People
Year: 1992 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/193568/,,1992
CNN-Based Ultrasound Image Reconstruction for Ultrafast Displacement Tracking,"Dimitris Perdios;
Manuel Vonlanthen;
Florian Martinez;
Marcel Arditi;
Jean-Philippe Thiran",https://ieeexplore.ieee.org/document/9302667/,10.1109/TMI.2020.3046700,2021
RGB-thermal Imaging System Collaborated with Marker Tracking for Remote Breathing Rate Measurement,"Lushuang Chen;
Ning Liu;
Menghan Hu;
Guangtao Zhai",https://ieeexplore.ieee.org/document/8965987/,10.1109/VCIP47243.2019.8965987,2019
A multimodal registration algorithm of eye fundus images using vessels detection and Hough transform,"F. Zana;
J.C. Klein",https://ieeexplore.ieee.org/document/774169/,10.1109/42.774169,1999
Deformation analysis to detect and quantify active lesions in three-dimensional medical image sequences,"J.-P. Thirion;
G. Calmon",https://ieeexplore.ieee.org/document/774170/,10.1109/42.774170,1999
An anatomical mouse model for multimodal molecular imaging,"Xing Zhang;
Jie Tian;
Jinchao Feng;
Shouping Zhu;
Guorui Yan",https://ieeexplore.ieee.org/document/5335176/,10.1109/IEMBS.2009.5335176,2009
Denoising by Averaging Reconstructed Images: Application to Magnetic Resonance Images,"Jianhua Luo $^*$;
Yuemin Zhu;
Isabelle E. Magnin",https://ieeexplore.ieee.org/document/4838933/,10.1109/TBME.2009.2012256,2009
On the application of multimedia processing to telecommunications,"R. Cox;
B. Haskell;
Yann LeCun;
B. Shahraray;
L. Rabiner",https://ieeexplore.ieee.org/document/647370/,10.1109/ICIP.1997.647370,1997
Constrained image restoration with a multinomial prior,"B.R. Calder;
L.M. Linnett;
D.R. Carmichael",https://ieeexplore.ieee.org/document/647754/,10.1109/ICIP.1997.647754,1997
The morphological lomo filter for multiscale image processing,"J. Bosworth;
S.T. Acton",https://ieeexplore.ieee.org/document/819569/,10.1109/ICIP.1999.819569,1999
Topology on image processing,"Ying-Jie Xin;
Yuan-Hua Zhou",https://ieeexplore.ieee.org/document/344799/,10.1109/SIPNN.1994.344799,1994
Reconstruction of astronomical images from low-photon image sequence: study for Gaussian displacements,"S. Cabanillas;
M. Guillaume;
P. Refregier",https://ieeexplore.ieee.org/document/914888/,10.1109/ISPA.2000.914888,2000
New image processing challenges for jointly designed electro-optical imaging systems,"M. Dirk Robinson;
David G. Stork",https://ieeexplore.ieee.org/document/5414318/,10.1109/ICIP.2009.5414318,2009
Direction Finding of Nonstationary Signals using Spatial Time-Frequency Distributions and Morphological Image Processing,"Philipp Heidenreich;
Luke A. Cirillo;
Abdelhak M. Zoubir",https://ieeexplore.ieee.org/document/4217915/,10.1109/ICASSP.2007.366885,2007
Refraction-Corrected Transcranial Ultrasound Imaging Through the Human Temporal Window Using a Single Probe,"Moein Mozaffarzadeh;
Eric Verschuur;
Martin D. Verweij;
Verya Daeichin;
Nico De Jong;
Guillaume Renaud",https://ieeexplore.ieee.org/document/9698209/,10.1109/TUFFC.2022.3148121,2022
DaVaW: a python library for medical image processing applications,"B. Regrain;
E. Boix;
C. Odet;
H. Benoit-Cattin",https://ieeexplore.ieee.org/document/1530564/,10.1109/ICIP.2005.1530564,2005
Application of non-linear image processing: digital video restoration,"N.R. Harvey;
S. Marshall",https://ieeexplore.ieee.org/document/648030/,10.1109/ICIP.1997.648030,1997
An Entropy Interpretation of the Logarithmic Image Processing Model With Application to Contrast Enhancement,Guang Deng,https://ieeexplore.ieee.org/document/4802020/,10.1109/TIP.2009.2016796,2009
Local-Mean Preserving Post-Processing Step for Non-Negativity Enforcement in PET Imaging: Application to 90Y-PET,"Maël Millardet;
Saïd Moussaoui;
Diana Mateus;
Jérôme Idier;
Thomas Carlier",https://ieeexplore.ieee.org/document/9120080/,10.1109/TMI.2020.3003428,2020
Geodesic deformable models for medical image analysis,"W.J. Niessen;
B.M.T.H. Romeny;
M.A. Viergever",https://ieeexplore.ieee.org/document/730407/,10.1109/42.730407,1998
Optical computing techniques for parallel image processing,J.M.H. Elmirghani,https://ieeexplore.ieee.org/document/369676/,,1994
Representative pixels compression algorithm using graph signal processing for colorization-based image coding,"Kazunori Uruma;
Ken Saito;
Tomohiro Takahashi;
Katsumi Konishi;
Toshihiro Furukawa",https://ieeexplore.ieee.org/document/8296884/,10.1109/ICIP.2017.8296884,2017
Spatial Angular Compounding of Photoacoustic Images,"Hyun Jae Kang;
Muyinatu A Lediju Bell;
Xiaoyu Guo;
Emad M. Boctor",https://ieeexplore.ieee.org/document/7410055/,10.1109/TMI.2016.2531109,2016
Vector-Valued Image Processing by Parallel Level Sets,"Matthias Joachim Ehrhardt;
Simon R. Arridge",https://ieeexplore.ieee.org/document/6576903/,10.1109/TIP.2013.2277775,2014
Twenty New Digital Brain Phantoms for Creation of Validation Image Data Bases,"B. Aubert-Broche;
M. Griffin;
G.B. Pike;
A.C. Evans;
D.L. Collins",https://ieeexplore.ieee.org/document/1717639/,10.1109/TMI.2006.883453,2006
"Quad-Contrast Imaging: Simultaneous Acquisition of Four Contrast-Weighted Images (PD-Weighted, T₂-Weighted, PD-FLAIR and T₂-FLAIR Images) With Synthetic T₁-Weighted Image, T₁- and T₂-Maps","Sooyeon Ji;
Jinhee Jeong;
Se-Hong Oh;
Yoonho Nam;
Seung Hong Choi;
Hyeong-Geol Shin;
Dongmyung Shin;
Woojin Jung;
Jongho Lee",https://ieeexplore.ieee.org/document/9468653/,10.1109/TMI.2021.3093617,2021
Adaptive subsampling of color images,"A.M. Murching;
J.W. Woods",https://ieeexplore.ieee.org/document/413702/,10.1109/ICIP.1994.413702,1994
Performance prediction for parallel reconfigurable low-level image processing,"M. Fleury;
A.E. Clark",https://ieeexplore.ieee.org/document/577198/,10.1109/ICPR.1994.577198,1994
Automatic detection of vocal folds from high-speed imaging,"Xiaoping Wang;
Xiaojian Yu;
Yu Zhang;
Xiaomei Xu",https://ieeexplore.ieee.org/document/5476133/,10.1109/IASP.2010.5476133,2010
Efficient implementation of accurate geometric transformations for 2-D and 3-D image processing,"S.R. Dooley;
R.W. Stewart;
T.S. Durrani;
S.K. Setarehdan;
J.J. Soraghan",https://ieeexplore.ieee.org/document/1315695/,10.1109/TIP.2004.828438,2004
A CMOS image sensor with programmable pixel-level analog processing,"N. Massari;
M. Gottardi;
L. Gonzo;
D. Stoppa;
A. Simoni",https://ieeexplore.ieee.org/document/1528542/,10.1109/TNN.2005.854369,2005
Overlap elimination for registered range images,"Xiaokun Li;
William G. Wee",https://ieeexplore.ieee.org/document/5413660/,10.1109/ICIP.2009.5413660,2009
Research on Fire Detection and Image Information Processing System Based on Image Processing,Wentao Xiong,https://ieeexplore.ieee.org/document/9355382/,10.1109/ICAACI50733.2020.00027,2020
Conservative image transformations with restoration and scale-space properties,"J.A. Weickert;
B.M. ter Haar Romeny;
M.A. Viergever",https://ieeexplore.ieee.org/document/559534/,10.1109/ICIP.1996.559534,1996
Image-processing approach via nonlinear image-decomposition for a digital color camera,"Takahiro Saito;
Yuki Ishii;
Haruya Aizawa;
Daisuke Yamada;
Takashi Komatsu",https://ieeexplore.ieee.org/document/4711902/,10.1109/ICIP.2008.4711902,2008
Band selection based gaussian processes for hyperspectral remote sensing images classification,"Futian Yao;
Yuntao Qian",https://ieeexplore.ieee.org/document/5414494/,10.1109/ICIP.2009.5414494,2009
15 years of image processing and the fine arts,"H. Maitre;
F. Schmitt;
C. Lahanier",https://ieeexplore.ieee.org/document/959077/,10.1109/ICIP.2001.959077,2001
Image recovery using sparse reconstruction based texture refinement,"Haricharan Lakshman;
Martin Köppel;
Patrick Ndjiki-Nya;
Thomas Wiegand",https://ieeexplore.ieee.org/document/5494974/,10.1109/ICASSP.2010.5494974,2010
